move,807,568,-1,1563659534882.9,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,715,584,-1,1563659534895.8,same
move,654,595,-1,1563659534911.2,same
move,617,602,-1,1563659534927.8,same
move,595,605,-1,1563659534945,same
move,579,608,-1,1563659534961,same
move,570,608,-1,1563659534977.8,same
move,568,608,-1,1563659534995.7,same
move,568,610,-1,1563659535430.7,same
move,568,616,-1,1563659535445.2,same
move,565,637,-1,1563659535461.4,same
move,542,689,-1,1563659535477.8,same
move,525,715,-1,1563659535495.3,same
move,514,726,-1,1563659535511.6,same
move,506,728,-1,1563659535528.5,same
move,499,723,-1,1563659535544.8,same
move,488,704,-1,1563659535561.8,same
move,471,671,-1,1563659535577.8,same
move,462,648,-1,1563659535594.8,same
move,462,636,-1,1563659535610.8,same
move,466,626,-1,1563659535628.7,same
move,479,615,-1,1563659535645.4,same
move,500,606,-1,1563659535662,same
move,526,602,-1,1563659535678.7,same
move,550,602,-1,1563659535694.9,same
move,579,612,-1,1563659535712.2,same
move,590,625,-1,1563659535728.7,same
move,596,643,-1,1563659535744.6,same
move,596,659,-1,1563659535761.7,same
move,591,672,-1,1563659535777.8,same
move,582,681,-1,1563659535795.3,same
move,566,688,-1,1563659535811.1,same
move,543,694,-1,1563659535828.7,same
move,515,694,-1,1563659535844.4,same
move,491,689,-1,1563659535862.5,same
move,473,683,-1,1563659535878.5,same
move,464,676,-1,1563659535896,same
move,458,668,-1,1563659535913.1,same
move,458,662,-1,1563659535928.5,same
move,470,652,-1,1563659535944.5,same
move,488,643,-1,1563659535963.3,same
move,511,641,-1,1563659535978.7,same
move,531,641,-1,1563659535995.7,same
move,545,647,-1,1563659536013,same
move,553,657,-1,1563659536028.5,same
move,556,667,-1,1563659536044.8,same
move,556,682,-1,1563659536062.7,same
move,549,699,-1,1563659536078.1,same
move,536,718,-1,1563659536095.3,same
move,519,729,-1,1563659536111.2,same
move,501,735,-1,1563659536127.2,same
move,486,735,-1,1563659536144.4,same
move,464,719,-1,1563659536161.4,same
move,456,707,-1,1563659536177.4,same
move,453,696,-1,1563659536195.4,same
move,453,686,-1,1563659536211.5,same
move,454,680,-1,1563659536227.7,same
move,458,674,-1,1563659536245.7,same
move,465,671,-1,1563659536261.1,same
move,470,670,-1,1563659536279,same
move,475,671,-1,1563659536294.4,same
move,480,676,-1,1563659536311.2,same
move,483,685,-1,1563659536329.5,same
move,485,698,-1,1563659536345.5,same
move,485,711,-1,1563659536362.6,same
move,485,721,-1,1563659536380.6,same
move,480,730,-1,1563659536395.7,same
move,473,738,-1,1563659536412.4,same
move,453,742,-1,1563659536429.7,same
move,439,740,-1,1563659536445.6,same
move,427,734,-1,1563659536462.6,same
move,416,722,-1,1563659536479.4,same
move,408,712,-1,1563659536495,same
move,406,705,-1,1563659536512.7,same
move,406,700,-1,1563659536529.7,same
move,411,694,-1,1563659536544.7,same
move,426,687,-1,1563659536562.1,same
move,444,684,-1,1563659536578.1,same
move,460,684,-1,1563659536593.8,same
move,469,689,-1,1563659536611.8,same
move,476,698,-1,1563659536627.8,same
move,479,707,-1,1563659536643.9,same
move,481,723,-1,1563659536662.7,same
move,479,731,-1,1563659536678.3,same
move,470,738,-1,1563659536694.8,same
move,461,743,-1,1563659536711.3,same
move,451,745,-1,1563659536728.6,same
move,445,744,-1,1563659536745.3,same
move,437,738,-1,1563659536761.7,same
move,428,723,-1,1563659536779.6,same
move,423,707,-1,1563659536794.9,same
move,422,697,-1,1563659536811.6,same
move,424,689,-1,1563659536828,same
move,431,683,-1,1563659536845.9,same
move,447,677,-1,1563659536862.9,same
move,469,675,-1,1563659536878.9,same
move,493,675,-1,1563659536895.1,same
move,520,684,-1,1563659536912.2,same
move,528,693,-1,1563659536928.4,same
move,532,701,-1,1563659536944.7,same
move,533,709,-1,1563659536961.3,same
move,530,718,-1,1563659536978.1,same
move,523,725,-1,1563659536995.9,same
move,511,729,-1,1563659537011.4,same
move,496,730,-1,1563659537028.6,same
move,481,726,-1,1563659537045.1,same
move,466,718,-1,1563659537061.4,same
move,455,708,-1,1563659537078.4,same
move,450,698,-1,1563659537096,same
move,448,692,-1,1563659537112.5,same
move,449,686,-1,1563659537127.8,same
move,462,676,-1,1563659537145.1,same
move,480,672,-1,1563659537161.3,same
move,498,671,-1,1563659537177.2,same
move,512,672,-1,1563659537195.5,same
move,524,681,-1,1563659537212,same
move,532,691,-1,1563659537228.5,same
move,536,703,-1,1563659537244.6,same
move,537,714,-1,1563659537262,same
move,537,725,-1,1563659537277.9,same
move,530,736,-1,1563659537295.9,same
move,521,744,-1,1563659537311.7,same
move,511,748,-1,1563659537328.2,same
move,502,748,-1,1563659537344.8,same
move,481,740,-1,1563659537363.1,same
move,475,735,-1,1563659537378.8,same
move,465,721,-1,1563659537395.6,same
move,459,711,-1,1563659537411.9,same
move,459,701,-1,1563659537428.4,same
move,464,690,-1,1563659537444.6,same
move,478,682,-1,1563659537461.4,same
move,495,678,-1,1563659537478.2,same
move,515,677,-1,1563659537494.7,same
move,532,681,-1,1563659537512,same
move,544,689,-1,1563659537529,same
move,552,697,-1,1563659537544.5,same
move,554,707,-1,1563659537560.9,same
move,553,719,-1,1563659537579,same
move,546,732,-1,1563659537594,same
move,521,745,-1,1563659537611.2,same
move,501,749,-1,1563659537627.3,same
move,485,750,-1,1563659537643.7,same
move,475,749,-1,1563659537661,same
move,470,747,-1,1563659537678,same
move,469,746,-1,1563659537694.1,same
move,469,745,-1,1563659537710.9,same
move,469,744,-1,1563659537727.4,same
move,468,744,-1,1563659537744.2,same
move,472,744,-1,1563659537830,same
move,483,743,-1,1563659537844.7,same
move,534,740,-1,1563659537861.2,same
move,703,732,-1,1563659537883,same
move,771,730,-1,1563659537896.3,same
move,843,136,-1,1563659541819.2,same
move,805,113,-1,1563659541828,same
move,762,71,-1,1563659541845.9,null/
move,743,45,-1,1563659541861,null/null/null/null/null/
move,732,30,-1,1563659541878.6,same
move,728,24,-1,1563659541896.5,same
move,726,20,-1,1563659541912.8,null/null/null/null/
move,724,15,-1,1563659541930.5,null/null/
move,724,12,-1,1563659541945.9,null/
move,723,10,-1,1563659541964.2,same
move,718,0,-1,1563659541979.8,same
move,646,7,-1,1563659542505.6,same
move,646,23,-1,1563659542515.3,null/null/null/null/null/
move,645,43,-1,1563659542530.1,same
move,636,93,-1,1563659542545.3,null/
move,619,163,-1,1563659542562.7,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,590,281,-1,1563659542580.1,same
move,579,357,-1,1563659542595.3,same
move,574,430,-1,1563659542611.8,same
move,574,476,-1,1563659542628,same
move,575,511,-1,1563659542644.9,same
move,582,536,-1,1563659542661.9,same
move,596,559,-1,1563659542678.1,same
move,618,583,-1,1563659542695,same
move,648,604,-1,1563659542713,same
move,687,618,-1,1563659542729.3,same
move,728,628,-1,1563659542745.1,same
move,778,639,-1,1563659542761.4,same
move,839,652,-1,1563659542779.7,same
move,914,668,-1,1563659542797,same
move,992,686,-1,1563659542812.8,same
move,1059,702,-1,1563659542831.6,GraphScrollContainer/null/null/
move,1116,711,-1,1563659542852.6,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1183,720,-1,1563659542868.2,same
move,1223,722,-1,1563659542886.7,same
move,1264,722,-1,1563659542901.3,same
move,1296,725,-1,1563659542915.4,same
move,1326,727,-1,1563659542931.4,same
move,1352,728,-1,1563659542947,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1379,732,-1,1563659542963.5,same
move,1412,736,-1,1563659542979.4,same
move,1443,741,-1,1563659542995.6,same
move,1470,746,-1,1563659543013.9,same
move,1474,749,-1,1563659543028.5,same
move,1480,762,-1,1563659543047.4,same
move,1482,770,-1,1563659543064.2,same
move,1484,787,-1,1563659543080.2,same
move,1483,808,-1,1563659543098,same
move,1478,820,-1,1563659543116.2,same
move,1467,832,-1,1563659543131,same
move,1453,845,-1,1563659543147.9,same
move,1439,850,-1,1563659543163.2,same
move,1425,850,-1,1563659543180,same
move,1413,841,-1,1563659543197.6,same
move,1407,830,-1,1563659543213.2,same
move,1405,813,-1,1563659543230.7,same
move,1407,798,-1,1563659543246.5,same
move,1417,788,-1,1563659543264.8,same
move,1447,777,-1,1563659543280.8,same
move,1477,776,-1,1563659543297.5,same
move,1508,778,-1,1563659543312.8,same
move,1536,787,-1,1563659543328.9,same
move,1546,795,-1,1563659543345,same
move,1558,818,-1,1563659543361.9,same
move,1556,834,-1,1563659543378.8,same
move,1543,849,-1,1563659543394.8,same
move,1527,861,-1,1563659543411.8,same
move,1505,867,-1,1563659543428.9,same
move,1480,870,-1,1563659543445,same
move,1442,866,-1,1563659543465.5,same
move,1422,854,-1,1563659543479.9,same
move,1407,839,-1,1563659543497.7,same
move,1400,821,-1,1563659543513.7,same
move,1399,808,-1,1563659543532.1,same
move,1400,802,-1,1563659543546,same
move,1417,790,-1,1563659543562.5,same
move,1440,786,-1,1563659543580.1,same
move,1467,786,-1,1563659543596.1,same
move,1498,794,-1,1563659543611.9,same
move,1536,811,-1,1563659543629,same
move,1567,837,-1,1563659543647.2,same
move,1577,854,-1,1563659543662.4,same
move,1577,864,-1,1563659543680.3,same
move,1569,875,-1,1563659543695.6,same
move,1551,885,-1,1563659543713.3,same
move,1523,892,-1,1563659543729.7,same
move,1492,892,-1,1563659543745.6,same
move,1453,888,-1,1563659543763.7,same
move,1424,878,-1,1563659543778.6,same
move,1412,866,-1,1563659543796.6,same
move,1412,858,-1,1563659543812.4,same
move,1420,847,-1,1563659543829,same
move,1437,838,-1,1563659543845.7,same
move,1460,832,-1,1563659543862.1,same
move,1487,831,-1,1563659543879,same
move,1512,831,-1,1563659543896.5,same
move,1534,840,-1,1563659543912,same
move,1550,854,-1,1563659543930.2,same
move,1560,871,-1,1563659543947.1,same
move,1561,885,-1,1563659543962.5,same
move,1556,896,-1,1563659543979.7,same
move,1545,904,-1,1563659543995.8,same
move,1528,911,-1,1563659544012.8,same
move,1510,917,-1,1563659544030.2,same
move,1491,919,-1,1563659544047.9,same
move,1483,918,-1,1563659544064,same
move,1481,916,-1,1563659544080.1,same
move,1479,915,-1,1563659544096.2,same
move,1479,914,-1,1563659544112.1,same
move,1479,912,-1,1563659544129.5,same
move,1478,912,-1,1563659544208.7,same
move,1477,912,-1,1563659544216,same
move,1474,915,-1,1563659544230.8,same
move,1458,922,-1,1563659544245.6,same
move,1423,931,-1,1563659544262.9,same
move,1338,936,-1,1563659544278.8,same
move,1136,924,-1,1563659544296.4,same
move,1018,916,-1,1563659544319.8,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,923,913,-1,1563659544328.5,same
move,844,911,-1,1563659544345.8,same
move,768,902,-1,1563659544362.7,same
move,696,888,-1,1563659544378.6,same
move,627,872,-1,1563659544395.4,same
move,590,864,-1,1563659544412.4,same
move,579,862,-1,1563659544428.5,same
move,578,861,-1,1563659544445.5,same
move,582,861,-1,1563659544471.5,same
move,591,861,-1,1563659544481.2,same
move,604,861,-1,1563659544496.7,same
move,645,867,-1,1563659544512.6,same
move,704,880,-1,1563659544528.7,same
move,839,902,-1,1563659544547.6,same
move,894,910,-1,1563659544564.1,same
move,1092,931,-1,1563659544580.7,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1236,937,-1,1563659544596.2,same
move,1363,939,-1,1563659544613.9,same
move,1480,938,-1,1563659544629.7,same
move,1592,932,-1,1563659544647.3,same
move,1704,928,-1,1563659544662.8,same
move,1808,920,-1,1563659544682.6,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1911,905,-1,1563659544698.7,GraphScrollContainer/null/null/
move,837,1183,-1,1563659584171.3,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,822,1188,-1,1563659584179.5,same
move,780,1203,-1,1563659584197.6,same
move,723,1223,-1,1563659584212.7,same
move,667,1242,-1,1563659584229.7,same
move,634,1252,-1,1563659584246.5,same
move,615,1256,-1,1563659584262.7,same
move,608,1257,-1,1563659584279.5,same
move,607,1257,-1,1563659584296.8,same
down,607,1257,0,1563659584454.5,same
move,607,1257,-1,1563659584487,null/OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
up,607,1257,0,1563659584504.2,same
move,607,1256,-1,1563659584588.3,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,607,1255,-1,1563659584611.7,same
move,608,1255,-1,1563659584627.2,same
move,610,1254,-1,1563659584643.8,same
move,613,1252,-1,1563659584651.6,same
move,632,1247,-1,1563659584668.3,same
move,675,1234,-1,1563659584683.7,same
move,753,1216,-1,1563659584701.3,same
move,791,1205,-1,1563659584716.1,same
move,923,1181,-1,1563659584733.3,same
move,1016,1168,-1,1563659584750.4,same
move,1102,1157,-1,1563659584772,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1182,1151,-1,1563659584786,same
move,1251,1150,-1,1563659584803.6,same
move,1314,1148,-1,1563659584818.3,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1377,1145,-1,1563659584836.7,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1424,1143,-1,1563659584856.4,same
move,1467,1139,-1,1563659584869.1,same
move,1495,1134,-1,1563659584886.6,drag-handle/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1515,1131,-1,1563659584904.8,same
move,1529,1129,-1,1563659584918.8,same
move,1540,1129,-1,1563659584935.1,same
move,1559,1129,-1,1563659584950.9,same
move,1568,1129,-1,1563659584967.7,same
move,1575,1130,-1,1563659584984.1,same
move,1579,1131,-1,1563659585001.6,same
move,1585,1139,-1,1563659585019,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1592,1157,-1,1563659585035,same
move,1602,1180,-1,1563659585051.7,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1608,1193,-1,1563659585067.1,same
move,1612,1195,-1,1563659585082.8,same
move,1613,1194,-1,1563659585106,same
move,1613,1192,-1,1563659585117.3,null/SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1613,1179,-1,1563659585134.7,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1610,1148,-1,1563659585155.8,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1604,1126,-1,1563659585170.5,drag-handle/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1598,1104,-1,1563659585184.6,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1595,1085,-1,1563659585201.7,null/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1593,1075,-1,1563659585217.2,same
move,1593,1073,-1,1563659585234.1,same
down,1593,1073,0,1563659585443.8,same
up,1593,1073,0,1563659585597.9,same
move,1592,1073,-1,1563659585700.5,null/null/EditorContainer/downshift-div/outer-doc/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1587,1073,-1,1563659585716.9,same
move,1580,1072,-1,1563659585734.9,same
move,1574,1072,-1,1563659585751.4,same
move,1571,1071,-1,1563659585767,same
move,1569,1071,-1,1563659585783.9,same
down,1569,1071,0,1563659585894.9,same
up,1569,1071,0,1563659585991.5,same
move,1571,1071,-1,1563659586062.6,same
move,1577,1071,-1,1563659586071.1,same
move,1588,1072,-1,1563659586084.7,same
move,1612,1075,-1,1563659586100.7,same
move,1635,1078,-1,1563659586117.8,same
move,1649,1079,-1,1563659586135,same
move,1654,1079,-1,1563659586150.9,same
move,1655,1079,-1,1563659586167.3,same
move,1651,1078,-1,1563659595979.2,null/null/EditorContainer/downshift-div/outer-doc/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1649,1076,-1,1563659595988.1,same
move,1646,1074,-1,1563659596007.7,same
move,1645,1074,-1,1563659596021.1,same
move,1644,1074,-1,1563659596114.5,same
move,1640,1074,-1,1563659596122.1,same
move,1617,1090,-1,1563659596138.4,EditorContainer/downshift-div/outer-doc/inner-frame/frame/GraphMapContainer/GraphScrollContainer/null/null/
move,1464,1188,-1,1563659596326.9,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1171,1363,-1,1563659596331.7,GraphScrollContainer/null/null/
move,801,66,-1,1563659632422.9,null/null/null/null/null/
move,577,71,-1,1563659632435.9,null/
move,374,78,-1,1563659632452,same
move,198,79,-1,1563659632473.7,same
move,48,68,-1,1563659632490.1,same
move,1469,1367,-1,1563728617955.4,GraphScrollContainer/null/null/
move,1583,1321,-1,1563728617963.7,SvgLayer/GraphMapContainer/GraphScrollContainer/null/null/
move,1815,1201,-1,1563728617979.2,same
move,1927,1145,-1,1563728618006,null/
move,807,1284,-1,1563728655822.8,OuterMostDiv/pdf-page1/pdf-scroll/null/null/null/
move,771,1287,-1,1563728655829.8,same
move,718,1292,-1,1563728655847.2,same
move,696,1292,-1,1563728655862.7,same
move,688,1289,-1,1563728655879.8,same
move,685,1286,-1,1563728655896.6,same
move,684,1279,-1,1563728655913.8,same
move,681,1273,-1,1563728655929.6,same
move,681,1270,-1,1563728655947,same
move,681,1269,-1,1563728655962.8,same
move,680,1269,-1,1563728656030.8,same
move,678,1269,-1,1563728656046,same
move,670,1271,-1,1563728656063.1,same
move,665,1271,-1,1563728656079.9,same
move,659,1271,-1,1563728656095.9,same
move,654,1271,-1,1563728656112.8,same
move,649,1271,-1,1563728656131.1,same
move,644,1268,-1,1563728656146.1,same
move,641,1267,-1,1563728656163.4,same
move,639,1266,-1,1563728656180.7,same
move,637,1264,-1,1563728656198,same
move,635,1263,-1,1563728656214.1,same
