move,406,140,-1,1563901315658.8,div#boxSegments/div#page-1/div#pdfScroll-48ff396679dec1310d3047dae85f7f5f/div/div#panels/div#viewPort/
move,710,481,-1,1563901315708,same
move,755,498,-1,1563901315770.4,same
move,747,486,-1,1563901315903.7,same
move,696,504,-1,1563901315958.6,same
move,694,512,-1,1563901315976.1,same
move,696,523,-1,1563901315991.6,same
move,708,538,-1,1563901316009.3,same
move,715,547,-1,1563901316024.6,same
move,771,560,-1,1563901316346.6,same
move,772,560,-1,1563901316489,same
move,775,560,-1,1563901316492.7,same
move,776,560,-1,1563901316508.4,same
move,780,560,-1,1563901316524.7,same
move,782,560,-1,1563901316542.6,same
move,783,560,-1,1563901316561.8,same
move,2663,623,-1,1563901319280.7,div#viewPort/
move,2660,623,-1,1563901319295.5,same
move,2659,622,-1,1563901319308.9,same
move,2657,622,-1,1563901319325.8,same
move,2656,622,-1,1563901319342.1,same
move,2655,622,-1,1563901319359,same
move,2655,621,-1,1563901319505.4,same
move,2654,621,-1,1563901319513,same
move,2653,621,-1,1563901319526.8,same
move,2651,617,-1,1563901319542.6,same
move,2650,617,-1,1563901319559.3,same
move,2650,616,-1,1563901319760.3,same
move,2649,616,-1,1563901319789,same
move,2643,617,-1,1563901319796.5,div#graphScroll/div#panels/div#viewPort/
move,2628,620,-1,1563901319811.2,same
move,2559,630,-1,1563901319827.5,svg#svgLayer/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,2458,653,-1,1563901319843.9,same
move,2359,687,-1,1563901319860.1,same
move,2269,734,-1,1563901319876.9,same
move,2196,784,-1,1563901319894.1,same
move,2130,836,-1,1563901319909.8,same
move,2036,906,-1,1563901319927.6,div/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1982,942,-1,1563901319943.5,same
move,1940,964,-1,1563901319959.6,svg#svgLayer/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1910,977,-1,1563901319976.7,div#dragHandle/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1888,986,-1,1563901319993.7,same
move,1875,992,-1,1563901320012.6,div/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1869,997,-1,1563901320026.7,same
move,1866,999,-1,1563901320043.2,same
move,1866,1000,-1,1563901320059.3,same
move,1866,999,-1,1563901320121.2,same
move,1865,998,-1,1563901320130.6,same
move,1865,994,-1,1563901320145.4,same
move,1859,968,-1,1563901320162,svg#svgLayer/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1853,927,-1,1563901320177.9,div/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1835,872,-1,1563901320193.5,same
move,1816,834,-1,1563901320217.5,div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1807,822,-1,1563901320229.4,svg#svgLayer/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1804,819,-1,1563901320243.3,same
move,1803,819,-1,1563901320259.3,same
move,1803,820,-1,1563901320302.9,same
move,1803,823,-1,1563901320311,same
move,1802,826,-1,1563901320325.5,same
move,1800,830,-1,1563901320342.1,same
move,1800,837,-1,1563901320361.6,div#dragHandle/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1799,843,-1,1563901320376.4,same
move,1799,846,-1,1563901320394.1,same
move,1798,856,-1,1563901320410.4,div/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1797,854,-1,1563901320474.3,same
move,1797,852,-1,1563901320481.9,same
move,1797,851,-1,1563901320493.9,div#dragHandle/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
move,1797,849,-1,1563901320509.4,same
move,1797,848,-1,1563901320526.5,same
move,1797,849,-1,1563901320587.8,same
move,1797,848,-1,1563901320708.8,same
move,1797,847,-1,1563901320717.3,same
move,1797,845,-1,1563901320731.8,same
move,1797,844,-1,1563901320747.7,same
