down,Shift,1563901351482,same
down,Shift,1563901351527.5,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351547.4,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351580.2,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351614.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351646.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351680.4,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351712.7,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351745.3,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351779.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351813.7,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351850.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351876.7,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351909.2,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351942,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901351976.4,same
down,Shift,1563901352009.8,same
down,Shift,1563901352041.3,same
down,Shift,1563901352075.6,same
down,Shift,1563901352108.5,same
down,Shift,1563901352140.7,same
down,Shift,1563901352175.7,same
down,Shift,1563901352205.6,same
down,Shift,1563901352240.7,same
down,Shift,1563901352305.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901352306,same
down,Shift,1563901352342.7,same
down,Shift,1563901352371,same
down,Shift,1563901352404.3,same
down,Shift,1563901352437,same
down,Shift,1563901352469.8,same
down,Shift,1563901352502.5,same
down,Shift,1563901352535.6,same
down,Shift,1563901352570.6,same
down,Shift,1563901352603.8,same
down,Shift,1563901352637.3,same
down,Shift,1563901352667.9,same
down,Shift,1563901352702.4,same
down,Shift,1563901352734.6,same
down,Shift,1563901352766.8,same
down,Shift,1563901352801.9,same
down,Shift,1563901352835.3,same
down,Shift,1563901352869.3,same
down,Shift,1563901352902.9,same
down,Shift,1563901352933.7,same
down,Shift,1563901352965.6,same
down,Shift,1563901353000,same
down,Shift,1563901353033.3,same
down,Shift,1563901353066.3,same
down,Shift,1563901353102.3,same
down,Shift,1563901353136,same
down,Shift,1563901353166.6,same
down,Shift,1563901353196.7,same
down,Shift,1563901353229.4,same
down,Shift,1563901353261.6,same
down,Shift,1563901353301.1,same
down,Shift,1563901353328.6,same
down,Shift,1563901353361.4,same
down,Shift,1563901353394.7,same
down,Shift,1563901353428.6,same
down,Shift,1563901353461.7,same
down,Shift,1563901353493,same
down,Shift,1563901353526.2,same
down,Shift,1563901353560,same
down,Shift,1563901353594.1,same
down,Shift,1563901353625.9,same
down,Shift,1563901353661.5,same
down,Shift,1563901353692.3,same
down,Shift,1563901353726.1,same
down,Shift,1563901353759,same
down,Shift,1563901353792.8,same
down,Shift,1563901353824.4,same
down,Shift,1563901353857.7,same
down,Shift,1563901353890.7,same
down,Shift,1563901353922.7,same
down,Shift,1563901353955.1,same
down,Shift,1563901353988.2,same
down,Shift,1563901354022.6,same
down,Shift,1563901354055,same
down,Shift,1563901354088.6,same
down,Shift,1563901354122.2,same
down,Shift,1563901354154.4,same
down,Shift,1563901354186.9,same
down,Shift,1563901354221.2,same
down,Shift,1563901354253.8,same
down,Shift,1563901354285.4,same
down,Shift,1563901354317.9,same
down,Shift,1563901354351,same
down,Shift,1563901354384.4,same
down,Shift,1563901354418.2,same
down,Shift,1563901354451.5,same
down,Shift,1563901354483.4,same
down,Shift,1563901354516.1,same
down,Shift,1563901354549.5,same
down,Shift,1563901354582.3,same
down,Shift,1563901354614.5,same
down,Shift,1563901354650.6,same
down,Shift,1563901354683,same
down,Shift,1563901354714.7,same
down,Shift,1563901354746.9,same
up,Shift,1563901354779.3,same
down,Shift,1563901358522.6,div#graphScroll/div#panels/div#viewPort/
up,Shift,1563901358597.6,same
down,Shift,1563901358675,same
down,Shift,1563901359180.3,same
down,Shift,1563901359209,same
down,Shift,1563901359241.5,same
down,Shift,1563901359286.9,same
down,Shift,1563901359307.3,same
down,Shift,1563901359339.9,same
down,Shift,1563901359422.6,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901359422.9,same
down,Shift,1563901359439.5,same
down,Shift,1563901359472.2,same
down,Shift,1563901359504.8,same
down,Shift,1563901359537.6,same
down,Shift,1563901359572.6,same
down,Shift,1563901359604,same
down,Shift,1563901359638.3,same
down,Shift,1563901359670,same
down,Shift,1563901359703.5,same
down,Shift,1563901359737.2,same
down,Shift,1563901359771.9,same
down,Shift,1563901359803.8,same
down,Shift,1563901359836.6,same
down,Shift,1563901359869.5,same
down,Shift,1563901359901,same
down,Shift,1563901359934.1,same
down,Shift,1563901359967.5,same
down,Shift,1563901360004.9,same
down,Shift,1563901360033.2,same
down,Shift,1563901360066.3,same
down,Shift,1563901360103.8,same
down,Shift,1563901360133.6,same
down,Shift,1563901360166.5,same
down,Shift,1563901360199.5,same
down,Shift,1563901360232.9,same
down,Shift,1563901360266.2,same
down,Shift,1563901360300.7,same
down,Shift,1563901360333.7,same
down,Shift,1563901360365.7,same
down,Shift,1563901360400.1,same
down,Shift,1563901360429.3,same
down,Shift,1563901360462.6,same
down,Shift,1563901360497.1,same
down,Shift,1563901360531.1,same
down,Shift,1563901360561.3,same
down,Shift,1563901360593.8,same
down,Shift,1563901360629.3,same
down,Shift,1563901360661.4,same
down,Shift,1563901360694.7,same
down,Shift,1563901360728,same
down,Shift,1563901360763.4,same
down,Shift,1563901360794.6,same
down,Shift,1563901360832.5,div#graphScroll/div#panels/div#viewPort/
up,Shift,1563901360833.7,same
down,Shift,1563901396001.1,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901396033.3,same
down,Shift,1563901396140.8,div#graphScroll/div#panels/div#viewPort/
down,Shift,1563901396141.1,same
down,Shift,1563901396141.2,same
down,Shift,1563901396165.7,same
down,Shift,1563901396198.7,same
down,Shift,1563901396232.1,same
down,Shift,1563901396264.8,same
down,Shift,1563901396301.1,same
down,Shift,1563901396333.1,same
down,Shift,1563901396364,same
down,Shift,1563901396396.3,same
down,Shift,1563901396429.4,same
down,Shift,1563901396462.1,same
down,Shift,1563901396498.1,same
down,Shift,1563901396532.1,same
down,Shift,1563901396568.1,same
down,Shift,1563901396596.5,same
down,Shift,1563901396630.5,same
down,Shift,1563901396662.5,same
down,Shift,1563901396695.2,same
down,Shift,1563901396732.1,same
down,Shift,1563901396761,same
down,Shift,1563901396794.5,same
down,Shift,1563901396830.3,same
down,Shift,1563901396861.6,same
down,Shift,1563901396893.5,same
down,Shift,1563901396925.2,same
down,Shift,1563901396957.8,same
down,Shift,1563901396992.1,same
down,Shift,1563901397026,same
down,Shift,1563901397056.8,same
down,Shift,1563901397089.3,same
down,Shift,1563901397124.5,same
down,Shift,1563901397157.6,same
down,Shift,1563901397189.5,same
down,Shift,1563901397222.5,same
down,Shift,1563901397255.2,same
down,Shift,1563901397288.8,same
down,Shift,1563901397322.1,same
down,Shift,1563901397355.7,same
down,Shift,1563901397388.4,same
down,Shift,1563901397420.3,same
down,Shift,1563901397452.4,same
down,Shift,1563901397485.9,same
down,Shift,1563901397518.6,same
down,Shift,1563901397551.2,same
down,Shift,1563901397586.6,same
down,Shift,1563901397621.6,same
down,Shift,1563901397652.4,same
down,Shift,1563901397685.8,same
down,Shift,1563901397718.3,same
down,Shift,1563901397752,same
down,Shift,1563901397784.7,same
down,Shift,1563901397818,same
down,Shift,1563901397851.6,same
down,Shift,1563901397882.8,same
down,Shift,1563901397915.1,same
down,Shift,1563901397950.3,same
down,Shift,1563901397987.3,same
down,Shift,1563901398017.4,same
down,Shift,1563901398047,same
down,Shift,1563901398080.7,same
down,Shift,1563901398112.9,same
down,Shift,1563901398146.1,same
down,Shift,1563901398182.1,same
down,Shift,1563901398212.6,same
down,Shift,1563901398244.8,same
down,Shift,1563901398280.2,same
down,Shift,1563901398312.1,same
down,Shift,1563901398344.8,same
down,Shift,1563901398377.9,same
down,Shift,1563901398411.7,same
down,Shift,1563901398444.4,same
down,Shift,1563901398477.4,same
down,Shift,1563901398509.7,same
down,Shift,1563901398542,same
down,Shift,1563901398574.6,same
down,Shift,1563901398607.2,same
down,Shift,1563901398640.3,same
down,Shift,1563901398673.7,same
down,Shift,1563901398706.5,same
down,Shift,1563901398741.6,same
down,Shift,1563901398773.2,same
down,Shift,1563901398805.6,same
down,Shift,1563901398838.7,same
down,Shift,1563901398871.2,same
down,Shift,1563901398904,same
down,Shift,1563901398937.6,same
down,Shift,1563901398972.2,same
down,Shift,1563901399005.8,same
down,Shift,1563901399038.7,same
down,Shift,1563901399071.1,same
down,Shift,1563901399103.6,same
down,Shift,1563901399137.7,same
down,Shift,1563901399171.2,same
down,Shift,1563901399203.8,same
down,Shift,1563901399236.2,same
down,Shift,1563901399269.9,same
down,Shift,1563901399301.5,same
down,Shift,1563901399339.1,same
down,Shift,1563901399367.8,same
down,Shift,1563901399400.4,same
down,Shift,1563901399433.2,same
down,Shift,1563901399467.5,same
down,Shift,1563901399502.6,same
down,Shift,1563901399533.8,same
down,Shift,1563901399565.1,same
down,Shift,1563901399598.7,same
down,Shift,1563901399632.9,same
down,Shift,1563901399665.9,same
down,Shift,1563901399699.1,same
down,Shift,1563901399732.5,same
down,Shift,1563901399765.7,same
down,Shift,1563901399799.5,same
down,Shift,1563901399833.3,same
down,Shift,1563901399862.1,same
down,Shift,1563901399895.1,same
down,Shift,1563901399930,same
down,Shift,1563901399961.8,same
down,Shift,1563901399995,same
down,Shift,1563901400033.2,same
down,Shift,1563901400061.5,same
down,Shift,1563901400094.6,same
down,Shift,1563901400127.5,same
down,Shift,1563901400160.2,same
down,Shift,1563901400193.1,same
down,Shift,1563901400228.9,same
down,Shift,1563901400257.9,same
down,Shift,1563901400291,same
down,Shift,1563901400324.2,same
down,Shift,1563901400357.6,same
down,Shift,1563901400390.2,same
down,Shift,1563901400423.4,same
down,Shift,1563901400455.5,same
down,Shift,1563901400489,same
down,Shift,1563901400521.7,same
down,Shift,1563901400555,same
down,Shift,1563901400587.6,same
down,Shift,1563901400620.4,same
down,Shift,1563901400653.4,same
down,Shift,1563901400686.1,same
down,Shift,1563901400721.7,same
down,Shift,1563901400755.7,same
down,Shift,1563901400787.1,same
down,Shift,1563901400821.5,same
down,Shift,1563901400853.5,same
down,Shift,1563901400886.8,same
down,Shift,1563901400919.4,same
down,Shift,1563901400952.2,same
down,Shift,1563901400985.9,same
down,Shift,1563901401021.5,same
down,Shift,1563901401051.4,same
down,Shift,1563901401084.2,same
down,Shift,1563901401117.5,same
down,Shift,1563901401151.3,same
down,Shift,1563901401184.1,same
down,Shift,1563901401216.1,same
down,Shift,1563901401248.2,same
down,Shift,1563901401282.5,same
down,Shift,1563901401318,same
down,Shift,1563901401347.8,same
down,Shift,1563901401382.8,same
down,Shift,1563901401414,same
down,Shift,1563901401450.9,same
down,Shift,1563901401482.5,same
down,Shift,1563901401512.9,same
down,Shift,1563901401546.4,same
down,Shift,1563901401578.1,same
down,Shift,1563901401611.5,same
down,Shift,1563901401643.8,same
down,Shift,1563901401678.2,same
down,Shift,1563901401711.6,same
down,Shift,1563901401743,same
down,Shift,1563901401775.7,same
down,Shift,1563901401809.6,same
down,Shift,1563901401841.8,same
down,Shift,1563901401876.1,same
down,Shift,1563901401910.1,same
down,Shift,1563901401942.2,same
down,Shift,1563901401974.7,same
down,Shift,1563901402008.4,same
down,Shift,1563901402041.3,same
down,Shift,1563901402074.3,same
down,Shift,1563901402105.4,same
down,Shift,1563901402138.6,same
down,Shift,1563901402171.6,same
down,Shift,1563901402206.6,same
down,Shift,1563901402238.6,same
down,Shift,1563901402271.8,same
down,Shift,1563901402305,same
down,Shift,1563901402337.7,same
down,Shift,1563901402371.3,same
down,Shift,1563901402404.2,same
down,Shift,1563901402440.2,same
down,Shift,1563901402472,same
down,Shift,1563901402503,same
down,Shift,1563901402535.9,same
down,Shift,1563901402571.1,same
up,Shift,1563901402584.2,same
down,Alt,1563910480294.5,div/div#textEditorScroll/div/div#textEditor/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
down,Alt,1563911121729.1,div/div#textEditorScroll/div/div#textEditor/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
down,Control,1563912444948,same
down,r,1563912445283,same
down,Alt,1563912458828.7,same
down,Alt,1563912498450.6,div/div#textEditorScroll/div/div#textEditor/div#inner-frame/div#frame/div#graphMap/div#graphScroll/div#panels/div#viewPort/
